Barrio,latitude,longitude,small_sounding_engine_presence,medium_sounding_engine_presence,large_sounding_engine_presence,engine_of_uncertain_size_presence,engine_presence,fecha,codigo_postal
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-09-29,10278
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-29,10006
Manhattan,40.73501,-73.99479000000001,0,0,0,1,1,2017-09-29,10026
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-29,10279
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-09-29,10278
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-09-29,10003
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-09-29,10272
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-09-29,10282
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-09-29,10274
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-09-29,10257
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-29,10154
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-29,10019
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-29,10274
Manhattan,40.72951,-73.99388,0,1,1,0,1,2017-09-29,10112
Manhattan,40.72977,-73.98812,0,1,0,0,1,2017-09-29,10011
Manhattan,40.72951,-73.99388,0,1,0,0,1,2017-09-29,10278
Manhattan,40.72951,-73.99388,0,1,1,0,1,2017-09-29,10260
Manhattan,40.72977,-73.98812,1,0,0,0,1,2017-09-29,10032
Manhattan,40.72977,-73.98812,0,0,0,0,0,2017-09-29,10152
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-09-29,10268
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-29,10282
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-29,10271
Manhattan,40.7275,-73.99286,0,1,1,0,1,2017-09-29,10119
Manhattan,40.7275,-73.99286,0,1,0,0,1,2017-09-29,10173
Manhattan,40.7275,-73.99286,0,0,1,0,1,2017-09-29,10128
Manhattan,40.7275,-73.99286,0,1,1,0,1,2017-09-29,10259
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-29,10282
Manhattan,40.7275,-73.99286,1,0,0,0,1,2017-09-29,10279
Manhattan,40.72105,-73.99728,0,0,1,0,1,2017-09-29,10268
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-09-29,10003
Manhattan,40.72105,-73.99728,0,0,1,0,1,2017-09-29,10040
Manhattan,40.73211,-73.98926999999999,0,0,0,0,0,2017-09-30,10006
Manhattan,40.73211,-73.98926999999999,0,0,0,0,0,2017-09-30,10020
Manhattan,40.73211,-73.98926999999999,0,0,0,0,0,2017-09-30,10174
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-09-30,10265
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-09-30,10014
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-09-30,10269
Manhattan,40.72898,-73.99629,1,0,0,0,1,2017-09-30,10037
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-09-30,10019
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-09-30,10030
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2017-09-30,10256
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2017-09-30,10080
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-30,10276
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-09-30,10039
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-09-30,10282
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-09-30,10039
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-09-30,10030
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-09-30,10275
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-09-30,10281
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-30,10261
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-30,10285
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-30,10025
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-09-30,11235
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-09-30,11245
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-09-30,11211
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-30,10257
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-30,10060
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-09-30,10278
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-09-30,10012
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-30,10019
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-09-30,10256
Manhattan,40.72977,-73.98812,0,0,0,0,0,2017-09-30,10128
Manhattan,40.72977,-73.98812,0,0,0,0,0,2017-09-30,10199
Manhattan,40.72977,-73.98812,0,0,0,0,0,2017-09-30,10020
Manhattan,40.70717,-74.00499,0,0,0,0,0,2017-09-30,10270
Manhattan,40.70717,-74.00499,0,0,0,0,0,2017-09-30,10003
Manhattan,40.70717,-74.00499,0,0,0,0,0,2017-09-30,10278
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-09-30,10081
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-30,10055
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-30,10001
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-09-30,10025
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-09-30,10017
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-09-30,10002
Manhattan,40.72996,-73.99449,0,1,0,0,1,2017-09-30,10006
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-09-30,10265
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-09-30,10007
Manhattan,40.72996,-73.99449,0,1,0,0,1,2017-09-30,10281
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-09-30,10075
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-09-30,10119
Manhattan,40.70717,-74.00499,0,1,0,0,1,2017-09-30,10060
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-09-30,10087
Manhattan,40.70717,-74.00499,0,0,1,0,1,2017-09-30,10016
Manhattan,40.70717,-74.00499,0,0,1,0,1,2017-09-30,10020
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-09-30,10030
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-09-30,10004
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2017-09-30,10272
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-30,10272
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-09-30,10212
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-09-30,10268
Manhattan,40.77991,-73.96006,0,0,1,0,1,2017-09-30,10258
Manhattan,40.77991,-73.96006,1,0,0,0,1,2017-09-30,10004
Manhattan,40.70717,-74.00499,0,0,0,0,0,2017-09-30,10002
Manhattan,40.70717,-74.00499,0,0,0,0,0,2017-09-30,10032
Manhattan,40.70717,-74.00499,0,0,1,0,1,2017-09-30,10027
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-01,10276
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-01,10282
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-01,10028
Manhattan,40.72105,-73.99728,0,0,1,0,1,2017-10-01,10167
Manhattan,40.72105,-73.99728,0,0,1,0,1,2017-10-01,10023
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-01,10014
Brooklyn,40.6942,-73.98661,0,0,1,0,1,2017-10-01,11217
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11209
Brooklyn,40.6942,-73.98661,0,1,0,0,1,2017-10-01,11231
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11211
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11221
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11230
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-01,10278
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-01,10027
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-01,10087
Manhattan,40.72996,-73.99449,0,0,0,1,1,2017-10-01,10032
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-01,10277
Manhattan,40.72996,-73.99449,0,0,0,1,1,2017-10-01,10039
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-01,10005
Manhattan,40.72951,-73.99388,0,0,0,1,1,2017-10-01,10153
Manhattan,40.70717,-74.00499,0,1,0,0,1,2017-10-01,10055
Manhattan,40.70717,-74.00499,0,1,0,0,1,2017-10-01,10024
Manhattan,40.70717,-74.00499,0,1,0,0,1,2017-10-01,10024
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-10-01,10021
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11256
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11217
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-01,11219
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-10-01,10199
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-10-01,10024
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-01,10172
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-02,10037
Manhattan,40.72996,-73.99449,0,0,1,0,1,2017-10-02,10022
Manhattan,40.72996,-73.99449,0,0,1,0,1,2017-10-02,10270
Manhattan,40.72951,-73.99388,1,0,0,0,1,2017-10-02,10212
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-02,10021
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-02,10087
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-02,10007
Manhattan,40.727920000000005,-73.99176,1,0,0,0,1,2017-10-02,10036
Manhattan,40.727920000000005,-73.99176,0,0,0,1,1,2017-10-02,10275
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10032
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10021
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10115
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-02,10030
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-02,10006
Manhattan,40.73501,-73.99479000000001,0,1,0,0,1,2017-10-02,10170
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-10-02,10280
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-10-02,10268
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-10-02,10026
Manhattan,40.73501,-73.99479000000001,0,1,0,0,1,2017-10-02,10010
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-02,10119
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-02,10037
Manhattan,40.73033,-73.9987,0,1,0,0,1,2017-10-02,10005
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-02,10282
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-02,10269
Manhattan,40.73211,-73.98926999999999,0,0,0,0,0,2017-10-02,10110
Manhattan,40.73211,-73.98926999999999,0,0,0,0,0,2017-10-02,10269
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10044
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10258
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2017-10-02,10170
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10152
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2017-10-02,10034
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10261
Manhattan,40.73211,-73.98926999999999,0,0,0,0,0,2017-10-02,10165
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-02,10036
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-02,10019
Manhattan,40.73033,-73.9956,1,0,0,0,1,2017-10-02,10152
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-02,10261
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-02,10167
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-02,10003
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-02,10119
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-02,10001
Manhattan,40.73142,-73.99629,0,0,1,0,1,2017-10-02,10172
Manhattan,40.72981,-73.99586,0,0,0,1,1,2017-10-02,10271
Manhattan,40.72981,-73.99586,0,0,0,0,0,2017-10-02,10151
Manhattan,40.72981,-73.99586,0,0,0,0,0,2017-10-02,10007
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-02,10026
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-02,10270
Manhattan,40.73501,-73.99479000000001,0,0,0,1,1,2017-10-02,10087
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-02,10170
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-02,10087
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-02,10044
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10004
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10172
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10285
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-02,10260
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-02,10037
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-02,10021
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-10-02,10111
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-02,10271
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-02,10013
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10111
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-10-02,10009
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-10-02,10065
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10025
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-02,10011
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-10-02,10199
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-02,10260
Manhattan,40.72105,-73.99728,0,1,0,0,1,2017-10-02,10087
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-02,10273
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-02,10025
Manhattan,40.72105,-73.99728,0,1,0,0,1,2017-10-02,10060
Manhattan,40.7275,-73.99286,0,1,0,0,1,2017-10-02,10165
Manhattan,40.7275,-73.99286,0,0,1,0,1,2017-10-02,10212
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-02,10024
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-10-02,10172
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-10-02,10274
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-10-02,10026
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-10-02,10031
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10162
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10170
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10006
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-03,10177
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-03,10029
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-03,10152
Manhattan,40.73328,-73.99446999999999,0,0,0,0,0,2017-10-03,10261
Manhattan,40.73328,-73.99446999999999,0,0,0,0,0,2017-10-03,10041
Manhattan,40.73328,-73.99446999999999,0,0,0,0,0,2017-10-03,10268
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10279
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2017-10-03,10032
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2017-10-03,10213
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-03,10037
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10029
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10256
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10260
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-03,10038
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-03,10171
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10258
Manhattan,40.73055,-73.99949000000001,1,0,0,0,1,2017-10-03,10170
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10170
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10011
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2017-10-03,10075
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10270
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-03,10112
Manhattan,40.72915,-73.995,0,1,0,0,1,2017-10-03,10024
Manhattan,40.72915,-73.995,0,0,0,1,1,2017-10-03,10276
Manhattan,40.73501,-73.99479000000001,0,1,1,0,1,2017-10-03,10211
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10065
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-10-03,10033
Manhattan,40.73345,-73.99501,0,1,1,0,1,2017-10-03,10269
Manhattan,40.73345,-73.99501,0,0,1,0,1,2017-10-03,10169
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-03,10173
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10269
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10285
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-03,10272
Manhattan,40.72898,-73.99629,1,0,0,0,1,2017-10-03,10035
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10276
Manhattan,40.73142,-73.99629,0,0,1,0,1,2017-10-03,10019
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-03,10259
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-03,10257
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10212
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-03,11240
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-03,10257
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-03,10044
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-10-03,10199
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-03,11213
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-10-03,11239
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-10-03,10174
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10031
Manhattan,40.73501,-73.99479000000001,0,0,0,1,1,2017-10-03,10265
Manhattan,40.73501,-73.99479000000001,1,0,0,0,1,2017-10-03,10012
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-10-03,10060
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-10-03,10021
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-03,10024
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-03,10060
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-03,10154
Manhattan,40.73328,-73.99446999999999,0,1,0,0,1,2017-10-03,10272
Manhattan,40.73328,-73.99446999999999,0,1,0,0,1,2017-10-03,10111
Manhattan,40.73328,-73.99446999999999,0,1,0,0,1,2017-10-03,10029
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10165
Manhattan,40.73033,-73.9987,0,0,0,1,1,2017-10-03,10025
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-10-03,10153
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10256
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-03,10199
Manhattan,40.73033,-73.9987,0,0,1,0,1,2017-10-03,10151
Manhattan,40.73328,-73.99446999999999,0,0,0,0,0,2017-10-03,10045
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-10-03,10081
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-10-03,10010
Manhattan,40.73328,-73.99446999999999,0,0,0,0,0,2017-10-03,10276
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-10-03,10022
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10004
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10004
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-03,10001
Manhattan,40.73328,-73.99446999999999,0,0,0,0,0,2017-10-03,10013
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10111
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-10-03,10261
Manhattan,40.72898,-73.99629,0,0,0,1,1,2017-10-03,10115
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-04,10006
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-04,10004
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-10-04,10024
Manhattan,40.7275,-73.99286,0,0,1,0,1,2017-10-04,10275
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-10-04,10081
Manhattan,40.7275,-73.99286,0,0,1,0,1,2017-10-04,10024
Manhattan,40.73328,-73.99446999999999,0,1,0,0,1,2017-10-04,10060
Manhattan,40.73328,-73.99446999999999,0,0,1,0,1,2017-10-04,10111
Manhattan,40.73328,-73.99446999999999,0,0,1,0,1,2017-10-04,10212
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-04,10039
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-04,10022
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-04,10004
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-04,10032
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-04,10272
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-04,10172
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-04,10273
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2017-10-04,10011
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-04,10007
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-04,10087
Manhattan,40.72105,-73.99728,0,1,0,0,1,2017-10-04,10128
Manhattan,40.72977,-73.98812,0,0,0,0,0,2017-10-04,10040
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-10-04,10162
Manhattan,40.72977,-73.98812,0,1,0,0,1,2017-10-04,10001
Manhattan,40.72977,-73.98812,0,0,0,0,0,2017-10-04,10167
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10017
Manhattan,40.72951,-73.99425,0,0,1,0,1,2017-10-04,10281
Manhattan,40.72951,-73.99425,0,1,0,0,1,2017-10-04,10177
Manhattan,40.72951,-73.99425,0,0,1,0,1,2017-10-04,10274
Manhattan,40.72951,-73.99425,0,0,1,0,1,2017-10-04,10016
Manhattan,40.72951,-73.99425,0,0,0,1,1,2017-10-04,10170
Manhattan,40.72978,-73.99476999999999,0,0,1,0,1,2017-10-04,10007
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-04,10022
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-10-04,10177
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-04,10028
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-10-04,10110
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-10-04,10009
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10001
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-04,10111
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10154
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10119
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-04,10028
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-10-04,10103
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10111
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10281
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-10-04,10041
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10014
Manhattan,40.7275,-73.99286,0,1,0,0,1,2017-10-04,10151
Manhattan,40.7275,-73.99286,0,1,0,0,1,2017-10-04,10032
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-04,10009
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2017-10-04,10060
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-10-04,10212
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-10-04,10270
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2017-10-04,10044
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-04,10004
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-04,10005
Manhattan,40.72915,-73.995,0,0,0,0,0,2017-10-04,10055
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-10-04,10001
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-10-04,10268
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-10-04,10152
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-10-04,10022
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2017-10-04,10031
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-10-04,10040
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-10-04,10002
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-10-04,10038
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-10-04,10170
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-10-04,10005
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-10-04,10040
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-04,10174
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-04,10034
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-04,10055
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-05,10013
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-05,10281
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2017-10-05,10199
Manhattan,40.73501,-73.99479000000001,0,1,0,0,1,2017-10-05,10281
Manhattan,40.73501,-73.99479000000001,0,0,1,0,1,2017-10-05,10036
Manhattan,40.73501,-73.99479000000001,0,1,0,0,1,2017-10-05,10271
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-05,10003
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-05,10003
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-10-05,10281
Manhattan,40.72951,-73.99388,1,0,0,0,1,2017-10-05,10044
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-05,10075
Manhattan,40.72951,-73.99388,0,1,0,0,1,2017-10-05,10013
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-05,10080
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-10-05,10169
