indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
365,Fine particles (PM 2.5),Mean,UHF42,404,8.0,Bayside - Little Neck,mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605757
375,Nitrogen dioxide (NO2),Mean,CD,307,13.7,Sunset Park (CD7),ppb,Summer 2021,,2021-06-01T00:00:00.000,741215
375,Nitrogen dioxide (NO2),Mean,CD,407,13.6,Flushing and Whitestone (CD7),ppb,Summer 2019,,2019-06-01T00:00:00.000,643694
375,Nitrogen dioxide (NO2),Mean,UHF34,404406,10.2,Bayside Little Neck-Fresh Meadows,ppb,Summer 2021,,2021-06-01T00:00:00.000,741110
375,Nitrogen dioxide (NO2),Mean,UHF34,404406,19.9,Bayside Little Neck-Fresh Meadows,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825865
365,Fine particles (PM 2.5),Mean,Borough,2,6.3,Brooklyn,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823337
365,Fine particles (PM 2.5),Mean,UHF42,107,12.4,Hunts Point - Mott Haven,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177229
365,Fine particles (PM 2.5),Mean,UHF42,207,8.8,East Flatbush - Flatbush,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,333993
365,Fine particles (PM 2.5),Mean,UHF42,307,12.6,Gramercy Park - Murray Hill,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334026
365,Fine particles (PM 2.5),Mean,UHF42,308,10.8,Greenwich Village - SoHo,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178592
365,Fine particles (PM 2.5),Mean,UHF42,408,10.1,Jamaica,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177804
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),Borough,2,6.9,Brooklyn,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518644
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),Borough,1,9.1,Bronx,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629008
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),Borough,1,13.4,Bronx,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518643
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,107,14.2,Hunts Point - Mott Haven,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629019
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,307,1.7,Gramercy Park - Murray Hill,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518672
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,107,19.4,Hunts Point - Mott Haven,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131321
386,Ozone (O3),Mean,CD,303,26.2,Bedford Stuyvesant (CD3),ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,121670
375,Nitrogen dioxide (NO2),Mean,CD,204,17.9,Highbridge and Concourse (CD4),ppb,Summer 2017,,2017-06-01T00:00:00.000,550036
375,Nitrogen dioxide (NO2),Mean,CD,204,14.9,Highbridge and Concourse (CD4),ppb,Summer 2020,,2020-06-01T00:00:00.000,667611
375,Nitrogen dioxide (NO2),Mean,CD,103,19.9,Lower East Side and Chinatown (CD3),ppb,Summer 2017,,2017-06-01T00:00:00.000,549997
386,Ozone (O3),Mean,CD,404,30.5,Elmhurst and Corona (CD4),ppb,Summer 2018,,2018-06-01T00:00:00.000,605352
386,Ozone (O3),Mean,CD,103,24.4,Lower East Side and Chinatown (CD3),ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,121646
386,Ozone (O3),Mean,CD,204,29.5,Highbridge and Concourse (CD4),ppb,Summer 2018,,2018-06-01T00:00:00.000,605322
386,Ozone (O3),Mean,CD,304,29.7,Bushwick (CD4),ppb,Summer 2020,,2020-06-01T00:00:00.000,671120
365,Fine particles (PM 2.5),Mean,UHF42,308,9.1,Greenwich Village - SoHo,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547445
365,Fine particles (PM 2.5),Mean,UHF42,308,9.9,Greenwich Village - SoHo,mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605739
365,Fine particles (PM 2.5),Mean,UHF42,408,9.7,Jamaica,mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,177216
365,Fine particles (PM 2.5),Mean,UHF42,407,9.7,Southwest Queens,mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,177215
365,Fine particles (PM 2.5),Mean,UHF34,302,8.0,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410911
365,Fine particles (PM 2.5),Mean,UHF34,201,7.4,Greenpoint,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823443
365,Fine particles (PM 2.5),Mean,UHF34,202,11.0,Downtown - Heights - Slope,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,173740
365,Fine particles (PM 2.5),Mean,UHF34,101,7.2,Kingsbridge - Riverdale,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823455
365,Fine particles (PM 2.5),Mean,UHF34,102,10.2,Northeast Bronx,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,173702
365,Fine particles (PM 2.5),Mean,UHF34,102,10.2,Northeast Bronx,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,173736
365,Fine particles (PM 2.5),Mean,UHF42,307,11.5,Gramercy Park - Murray Hill,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547440
386,Ozone (O3),Mean,Borough,1,34.6,Bronx,ppb,Summer 2012,,2012-06-01T00:00:00.000,219968
375,Nitrogen dioxide (NO2),Mean,CD,303,23.5,Bedford Stuyvesant (CD3),ppb,Annual Average 2012,,2011-12-01T00:00:00.000,167712
375,Nitrogen dioxide (NO2),Mean,CD,103,27.4,Lower East Side and Chinatown (CD3),ppb,Annual Average 2012,,2011-12-01T00:00:00.000,167688
386,Ozone (O3),Mean,CD,304,33.7,Bushwick (CD4),ppb,Summer 2022,,2022-06-01T00:00:00.000,827021
375,Nitrogen dioxide (NO2),Mean,CD,317,28.1,East Flatbush (CD17),ppb,Winter 2009-10,,2009-12-01T00:00:00.000,165838
365,Fine particles (PM 2.5),Mean,UHF42,307,11.6,Gramercy Park - Murray Hill,mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605736
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,107,1.7,Hunts Point - Mott Haven,number,2015,,2015-01-01T00:00:00.000,179793
365,Fine particles (PM 2.5),Mean,CD,303,9.5,Bedford Stuyvesant (CD3),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168597
365,Fine particles (PM 2.5),Mean,CD,303,10.1,Bedford Stuyvesant (CD3),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168479
365,Fine particles (PM 2.5),Mean,CD,303,8.6,Bedford Stuyvesant (CD3),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605973
365,Fine particles (PM 2.5),Mean,CD,317,7.9,East Flatbush (CD17),mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547721
365,Fine particles (PM 2.5),Mean,CD,203,11.7,Morrisania and Crotona (CD3),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168467
365,Fine particles (PM 2.5),Mean,CD,203,10.7,Morrisania and Crotona (CD3),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168585
365,Fine particles (PM 2.5),Mean,CD,403,9.3,Jackson Heights (CD3),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168497
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,310,2.7,Lower Manhattan,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518675
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,310,2.2,Lower Manhattan,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629040
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,409,3.9,Southeast Queens,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518684
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,106,12.0,High Bridge - Morrisania,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629018
386,Ozone (O3),Mean,UHF34,204,29.5,East New York,ppb,Summer 2020,,2020-06-01T00:00:00.000,670930
375,Nitrogen dioxide (NO2),Mean,UHF34,204,10.4,East New York,ppb,Summer 2020,,2020-06-01T00:00:00.000,667353
386,Ozone (O3),Mean,UHF34,103,30.6,Fordham - Bronx Pk,ppb,Summer 2018,,2018-06-01T00:00:00.000,605274
386,Ozone (O3),Mean,UHF42,410,40.3,Rockaways,ppb,Summer 2012,,2012-06-01T00:00:00.000,222626
386,Ozone (O3),Mean,UHF42,209,34.3,Bensonhurst - Bay Ridge,ppb,Summer 2012,,2012-06-01T00:00:00.000,222494
386,Ozone (O3),Mean,UHF42,210,32.0,Coney Island - Sheepshead Bay,ppb,Summer 2021,,2021-06-01T00:00:00.000,743710
375,Nitrogen dioxide (NO2),Mean,UHF34,103,21.0,Fordham - Bronx Pk,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172683
375,Nitrogen dioxide (NO2),Mean,UHF34,104,19.9,Pelham - Throgs Neck,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172684
375,Nitrogen dioxide (NO2),Mean,UHF34,203,11.4,Bedford Stuyvesant - Crown Heights,ppb,Summer 2022,,2022-06-01T00:00:00.000,825958
375,Nitrogen dioxide (NO2),Mean,UHF34,304,27.1,Upper West Side,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172699
375,Nitrogen dioxide (NO2),Mean,UHF34,204,20.7,East New York,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172688
375,Nitrogen dioxide (NO2),Mean,UHF34,303,13.0,East Harlem,ppb,Summer 2022,,2022-06-01T00:00:00.000,825903
375,Nitrogen dioxide (NO2),Mean,UHF34,103,11.5,Fordham - Bronx Pk,ppb,Summer 2022,,2022-06-01T00:00:00.000,825970
365,Fine particles (PM 2.5),Mean,UHF34,104,9.5,Pelham - Throgs Neck,mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,173194
365,Fine particles (PM 2.5),Mean,UHF34,203,7.9,Bedford Stuyvesant - Crown Heights,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547514
365,Fine particles (PM 2.5),Mean,UHF34,203,9.1,Bedford Stuyvesant - Crown Heights,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547512
365,Fine particles (PM 2.5),Mean,UHF42,309,9.0,Union Square - Lower East Side,mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410815
365,Fine particles (PM 2.5),Mean,UHF42,310,9.6,Lower Manhattan,mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742244
365,Fine particles (PM 2.5),Mean,UHF42,209,8.3,Bensonhurst - Bay Ridge,mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742208
365,Fine particles (PM 2.5),Mean,UHF42,210,9.9,Coney Island - Sheepshead Bay,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,177911
365,Fine particles (PM 2.5),Mean,UHF42,209,6.4,Bensonhurst - Bay Ridge,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742209
365,Fine particles (PM 2.5),Mean,UHF42,210,11.6,Coney Island - Sheepshead Bay,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177239
365,Fine particles (PM 2.5),Mean,UHF34,203,6.5,Bedford Stuyvesant - Crown Heights,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823436
365,Fine particles (PM 2.5),Mean,UHF34,303,7.0,East Harlem,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823403
365,Fine particles (PM 2.5),Mean,UHF34,103,9.5,Fordham - Bronx Pk,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,174213
365,Fine particles (PM 2.5),Mean,UHF34,103,7.1,Fordham - Bronx Pk,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823448
365,Fine particles (PM 2.5),Mean,UHF34,104,7.0,Pelham - Throgs Neck,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823445
365,Fine particles (PM 2.5),Mean,UHF34,104,9.2,Pelham - Throgs Neck,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,174214
365,Fine particles (PM 2.5),Mean,CD,310,7.9,Bay Ridge and Dyker Heights (CD10),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605994
365,Fine particles (PM 2.5),Mean,UHF34,501502,11.8,Northern SI,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,173188
365,Fine particles (PM 2.5),Mean,UHF34,501502,10.5,Northern SI,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,173630
365,Fine particles (PM 2.5),Mean,UHF34,501502,8.0,Northern SI,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,174276
365,Fine particles (PM 2.5),Mean,UHF34,501502,8.6,Northern SI,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334173
365,Fine particles (PM 2.5),Mean,UHF34,501502,6.9,Northern SI,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547588
365,Fine particles (PM 2.5),Mean,UHF34,501502,6.3,Northern SI,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742383
365,Fine particles (PM 2.5),Mean,UHF42,301,9.9,Washington Heights,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,178543
365,Fine particles (PM 2.5),Mean,UHF42,101,7.1,Kingsbridge - Riverdale,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823325
365,Fine particles (PM 2.5),Mean,CD,312,8.9,Borough Park (CD12),mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,214143
365,Fine particles (PM 2.5),Mean,UHF42,401,10.2,Long Island City - Astoria,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547452
365,Fine particles (PM 2.5),Mean,UHF34,211,10.4,Williamsburg - Bushwick,mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,173137
365,Fine particles (PM 2.5),Mean,UHF34,209,6.7,Bensonhurst - Bay Ridge,mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669674
365,Fine particles (PM 2.5),Mean,UHF34,211,9.3,Williamsburg - Bushwick,mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605832
365,Fine particles (PM 2.5),Mean,UHF34,211,7.6,Williamsburg - Bushwick,mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669668
365,Fine particles (PM 2.5),Mean,CD,310,10.2,Bay Ridge and Dyker Heights (CD10),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169489
365,Fine particles (PM 2.5),Mean,CD,310,9.9,Bay Ridge and Dyker Heights (CD10),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169548
365,Fine particles (PM 2.5),Mean,CD,108,7.1,Upper East Side (CD8),mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823203
365,Fine particles (PM 2.5),Mean,CD,112,7.8,Washington Heights and Inwood (CD12),mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,411001
365,Fine particles (PM 2.5),Mean,CD,108,8.9,Upper East Side (CD8),mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547621
365,Fine particles (PM 2.5),Mean,CD,110,10.2,Central Harlem (CD10),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334212
365,Fine particles (PM 2.5),Mean,CD,110,9.6,Central Harlem (CD10),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170409
365,Fine particles (PM 2.5),Mean,CD,112,10.3,Washington Heights and Inwood (CD12),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334218
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,101,5.8,Kingsbridge - Riverdale,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518648
386,Ozone (O3),Mean,UHF34,211,29.4,Williamsburg - Bushwick,ppb,Summer 2020,,2020-06-01T00:00:00.000,670923
386,Ozone (O3),Mean,UHF42,201,32.7,Greenpoint,ppb,Summer 2012,,2012-06-01T00:00:00.000,222446
386,Ozone (O3),Mean,UHF42,301,27.9,Washington Heights,ppb,Summer 2021,,2021-06-01T00:00:00.000,743708
375,Nitrogen dioxide (NO2),Mean,UHF34,211,23.4,Williamsburg - Bushwick,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172695
365,Fine particles (PM 2.5),Mean,CD,212,10.1,Williamsbridge and Baychester (CD12),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334254
365,Fine particles (PM 2.5),Mean,CD,310,8.7,Bay Ridge and Dyker Heights (CD10),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334284
365,Fine particles (PM 2.5),Mean,CD,312,8.7,Borough Park (CD12),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334290
365,Fine particles (PM 2.5),Mean,UHF34,211,9.9,Williamsburg - Bushwick,mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,173205
375,Nitrogen dioxide (NO2),Mean,UHF34,206,25.6,Borough Park,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667364
375,Nitrogen dioxide (NO2),Mean,UHF34,208,19.1,Canarsie - Flatlands,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,172624
375,Nitrogen dioxide (NO2),Mean,UHF34,206,28.1,Borough Park,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211561
375,Nitrogen dioxide (NO2),Mean,UHF34,206,15.0,Borough Park,ppb,Annual Average 2022,,2022-01-01T00:00:00.000,825926
375,Nitrogen dioxide (NO2),Mean,UHF34,401,27.1,Long Island City - Astoria,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602887
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,4,1.4,Queens,Âµg/m3,2014,,2014-01-01T00:00:00.000,799866
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,4,2.1,Queens,Âµg/m3,2011,,2011-01-01T00:00:00.000,315636
386,Ozone (O3),Mean,CD,413,31.3,Queens Village (CD13),ppb,Summer 2021,,2021-06-01T00:00:00.000,743595
386,Ozone (O3),Mean,CD,315,31.8,Sheepshead Bay (CD15),ppb,Summer 2021,,2021-06-01T00:00:00.000,743611
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,24.6,South Bronx,ppb,Summer 2009,,2009-06-01T00:00:00.000,172102
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,31.2,South Bronx,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,171660
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,22.5,South Bronx,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,172748
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,25.5,South Bronx,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336717
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,21.0,South Bronx,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549986
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,18.1,South Bronx,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741120
375,Nitrogen dioxide (NO2),Mean,CD,315,19.9,Sheepshead Bay (CD15),ppb,Winter 2011-12,,2011-12-01T00:00:00.000,165954
375,Nitrogen dioxide (NO2),Mean,CD,315,25.7,Sheepshead Bay (CD15),ppb,Winter 2009-10,,2009-12-01T00:00:00.000,165836
375,Nitrogen dioxide (NO2),Mean,CD,315,9.3,Sheepshead Bay (CD15),ppb,Summer 2018,,2018-06-01T00:00:00.000,603048
375,Nitrogen dioxide (NO2),Mean,CD,315,23.6,Sheepshead Bay (CD15),ppb,Winter 2016-17,,2016-12-01T00:00:00.000,550107
375,Nitrogen dioxide (NO2),Mean,CD,315,11.0,Sheepshead Bay (CD15),ppb,Summer 2017,,2017-06-01T00:00:00.000,550105
386,Ozone (O3),Mean,CD,313,32.4,Coney Island (CD13),ppb,Summer 2017,,2017-06-01T00:00:00.000,549440
386,Ozone (O3),Mean,CD,315,28.3,Sheepshead Bay (CD15),ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,121682
386,Ozone (O3),Mean,CD,315,31.7,Sheepshead Bay (CD15),ppb,Summer 2017,,2017-06-01T00:00:00.000,549442
375,Nitrogen dioxide (NO2),Mean,Borough,4,18.9,Queens,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,211393
386,Ozone (O3),Mean,Borough,4,28.3,Queens,ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,131841
365,Fine particles (PM 2.5),Mean,UHF34,206,12.6,Borough Park,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,173098
365,Fine particles (PM 2.5),Mean,UHF34,208,5.4,Canarsie - Flatlands,mcg/m3,Annual Average 2022,,2022-01-01T00:00:00.000,823420
365,Fine particles (PM 2.5),Mean,UHF34,105106107,11.4,South Bronx,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,173632
365,Fine particles (PM 2.5),Mean,UHF34,105106107,14.5,South Bronx,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,173190
365,Fine particles (PM 2.5),Mean,CD,313,8.9,Coney Island (CD13),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168489
365,Fine particles (PM 2.5),Mean,CD,313,8.1,Coney Island (CD13),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547707
365,Fine particles (PM 2.5),Mean,CD,315,7.9,Sheepshead Bay (CD15),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,606009
365,Fine particles (PM 2.5),Mean,CD,313,7.3,Coney Island (CD13),mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547709
365,Fine particles (PM 2.5),Mean,CD,315,9.1,Sheepshead Bay (CD15),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168491
365,Fine particles (PM 2.5),Mean,CD,315,8.3,Sheepshead Bay (CD15),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547713
386,Ozone (O3),Mean,CD,109,30.6,Morningside Heights and Hamilton Heights (CD9),ppb,Summer 2022,,2022-06-01T00:00:00.000,827040
386,Ozone (O3),Mean,CD,311,36.5,Bensonhurst (CD11),ppb,Summer 2022,,2022-06-01T00:00:00.000,827014
386,Ozone (O3),Mean,CD,411,33.7,Bayside and Little Neck (CD11),ppb,Summer 2022,,2022-06-01T00:00:00.000,826996
375,Nitrogen dioxide (NO2),Mean,CD,309,10.6,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2022,,2022-06-01T00:00:00.000,826321
375,Nitrogen dioxide (NO2),Mean,CD,209,20.1,Parkchester and Soundview (CD9),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336781
386,Ozone (O3),Mean,CD,311,31.5,Bensonhurst (CD11),ppb,Summer 2014,,2014-06-01T00:00:00.000,216487
386,Ozone (O3),Mean,CD,409,31.7,Kew Gardens and Woodhaven (CD9),ppb,Summer 2014,,2014-06-01T00:00:00.000,216583
386,Ozone (O3),Mean,CD,109,28.5,Morningside Heights and Hamilton Heights (CD9),ppb,Summer 2014,,2014-06-01T00:00:00.000,216331
386,Ozone (O3),Mean,CD,111,29.0,East Harlem (CD11),ppb,Summer 2014,,2014-06-01T00:00:00.000,216343
386,Ozone (O3),Mean,CD,209,31.3,Parkchester and Soundview (CD9),ppb,Summer 2014,,2014-06-01T00:00:00.000,216403
386,Ozone (O3),Mean,CD,411,32.3,Bayside and Little Neck (CD11),ppb,Summer 2014,,2014-06-01T00:00:00.000,216595
375,Nitrogen dioxide (NO2),Mean,UHF34,210,23.3,Coney Island - Sheepshead Bay,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549927
386,Ozone (O3),Mean,UHF34,210,35.0,Coney Island - Sheepshead Bay,ppb,Summer 2015,,2015-06-01T00:00:00.000,338227
375,Nitrogen dioxide (NO2),Mean,UHF34,210,11.1,Coney Island - Sheepshead Bay,ppb,Summer 2015,,2015-06-01T00:00:00.000,336656
375,Nitrogen dioxide (NO2),Mean,UHF34,210,10.0,Coney Island - Sheepshead Bay,ppb,Summer 2019,,2019-06-01T00:00:00.000,643484
375,Nitrogen dioxide (NO2),Mean,UHF34,210,13.5,Coney Island - Sheepshead Bay,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643483
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,402,49.0,West Queens,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518917
386,Ozone (O3),Mean,CD,411,30.8,Bayside and Little Neck (CD11),ppb,Summer 2013,,2013-06-01T00:00:00.000,216594
375,Nitrogen dioxide (NO2),Mean,CD,209,12.7,Parkchester and Soundview (CD9),ppb,Summer 2020,,2020-06-01T00:00:00.000,667641
375,Nitrogen dioxide (NO2),Mean,CD,309,21.7,South Crown Heights and Lefferts Gardens (CD9),ppb,Annual Average 2014,,2013-12-01T00:00:00.000,213609
375,Nitrogen dioxide (NO2),Mean,CD,309,13.6,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2018,,2018-06-01T00:00:00.000,603030
386,Ozone (O3),Mean,CD,209,31.1,Parkchester and Soundview (CD9),ppb,Summer 2018,,2018-06-01T00:00:00.000,605327
386,Ozone (O3),Mean,CD,211,28.0,Morris Park and Bronxdale (CD11),ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,121666
386,Ozone (O3),Mean,CD,309,29.3,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2020,,2020-06-01T00:00:00.000,671115
386,Ozone (O3),Mean,CD,311,30.2,Bensonhurst (CD11),ppb,Summer 2020,,2020-06-01T00:00:00.000,671113
386,Ozone (O3),Mean,CD,209,29.7,Parkchester and Soundview (CD9),ppb,Summer 2021,,2021-06-01T00:00:00.000,743629
386,Ozone (O3),Mean,CD,309,30.6,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2021,,2021-06-01T00:00:00.000,743617
375,Nitrogen dioxide (NO2),Mean,UHF42,402,25.9,West Queens,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,175404
375,Nitrogen dioxide (NO2),Mean,UHF42,402,21.9,West Queens,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,212571
365,Fine particles (PM 2.5),Mean,UHF34,210,11.0,Coney Island - Sheepshead Bay,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,211871
365,Fine particles (PM 2.5),Mean,UHF34,210,6.0,Coney Island - Sheepshead Bay,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649828
365,Fine particles (PM 2.5),Mean,CD,109,8.0,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410992
365,Fine particles (PM 2.5),Mean,CD,211,9.2,Morris Park and Bronxdale (CD11),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547665
365,Fine particles (PM 2.5),Mean,CD,309,8.3,South Crown Heights and Lefferts Gardens (CD9),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605991
365,Fine particles (PM 2.5),Mean,CD,309,6.8,South Crown Heights and Lefferts Gardens (CD9),mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669906
365,Fine particles (PM 2.5),Mean,CD,311,8.4,Bensonhurst (CD11),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547701
