contaminante,data_value,measure_info,fecha,Barrio,latitud,longitud
Nitrogen dioxide (NO2),46.8,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.8,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.5,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),19.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.8,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.7,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.1,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),26.7,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),32.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),34.8,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.7,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),18.4,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.8,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.2,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),21.6,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),25.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.3,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.7,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),14.5,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.2,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.4,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),35.4,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.6,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),19.4,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),14.1,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),17.5,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),11.1,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.7,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),15.1,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.5,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),26.9,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.8,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.6,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),24.6,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.5,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.0,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),25.1,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.1,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),32.5,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.8,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),13.7,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),38.7,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),13.0,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),15.2,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.6,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),43.3,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.6,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),24.1,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),13.7,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),25.4,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),24.8,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),30.4,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.5,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),26.3,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.2,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),28.4,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.0,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.0,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.3,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.9,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.8,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),29.7,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),25.6,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),31.7,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),23.9,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.2,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),28.3,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),35.2,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),26.3,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.7,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),15.0,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),32.9,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),34.0,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.9,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.6,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.3,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),20.2,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),17.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.5,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),22.7,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.2,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.6,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.3,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.7,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.2,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),20.4,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.2,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),12.1,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.9,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),38.4,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.9,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.4,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),24.1,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),22.4,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),29.9,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),26.0,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.6,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),22.2,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),16.2,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),35.3,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.0,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.3,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.7,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),23.0,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),14.2,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),27.0,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.9,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),11.9,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.2,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),31.1,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),28.4,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),31.1,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),26.9,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),21.4,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),14.1,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.1,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),33.2,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.3,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.8,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),23.2,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.7,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),31.1,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.7,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.8,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),31.5,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.4,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),29.1,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),27.7,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.2,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),32.9,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),27.7,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),24.5,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),27.6,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.8,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),14.3,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.2,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.8,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.4,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),15.1,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),38.2,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),22.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.7,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),29.7,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),19.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.6,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),14.7,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.1,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.0,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.7,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),20.5,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),27.1,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),31.0,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),44.2,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),27.6,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),28.2,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),39.9,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.9,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),29.8,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.0,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.8,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.4,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.0,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.2,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),14.8,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.6,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.8,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),12.1,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),13.7,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.5,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.3,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.8,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.5,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.6,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.4,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.6,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),29.4,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.6,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),16.1,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.0,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),15.3,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),27.3,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.8,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),14.7,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),11.8,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),19.9,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.9,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.0,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.9,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),24.8,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),38.5,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.9,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),34.8,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.4,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.3,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.8,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.2,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),33.1,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.3,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),19.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.6,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),15.3,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.8,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),12.6,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.4,ppb,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),29.2,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.0,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),20.5,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),38.9,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),39.6,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.9,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),29.7,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),13.4,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.2,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.9,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.9,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),29.4,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),29.3,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),15.7,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.5,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.6,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.7,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),20.3,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),13.5,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),15.0,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),26.5,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.9,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),28.4,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.0,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),25.4,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),28.5,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.5,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),44.3,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),26.1,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.6,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.7,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.8,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.2,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),20.2,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),24.8,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.8,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),28.5,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.4,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),24.4,ppb,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),29.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),33.6,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),35.3,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),36.9,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.0,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),28.3,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.5,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.2,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),14.7,mcg/m3,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.8,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.0,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.5,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.9,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),27.0,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),13.5,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.8,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),16.7,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),30.5,ppb,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.8,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),28.5,ppb,2008-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),47.4,ppb,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),15.7,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),13.1,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.0,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),23.2,ppb,2008-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.7,mcg/m3,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.8,mcg/m3,2008-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),31.1,ppb,2008-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.0,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.8,mcg/m3,2008-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.2,mcg/m3,2008-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),20.7,ppb,2008-12-01,Staten Island,40.5795,-74.1502
